date,hoy_close,pred_close,pred_std_price,real_close,senal_confiable,direccion_pred,direccion_correcta,err_model,err_baseline
2025-12-11,9.5,9.473429318121635,0.290665052495898,9.51,False,baja,False,0.03657068187836465,0.009999999999999787
2025-12-12,9.51,9.560133612588979,0.2585764362663028,9.5,False,sube,False,0.06013361258897909,0.009999999999999787
2025-12-15,9.5,9.48238238680875,0.27091947056353227,9.75,False,baja,False,0.2676176131912502,0.25
2025-12-16,9.45,9.484960431759244,0.272162254713475,9.85,False,sube,True,0.36503956824075523,0.40000000000000036
2025-12-17,9.47,9.465637018947747,0.2526982935704307,9.95,False,baja,False,0.48436298105225184,0.47999999999999865
2025-12-18,9.51,9.512654295764223,0.3022531700879334,10.25,False,sube,True,0.7373457042357767,0.7400000000000002
2025-12-19,9.5,9.403367595234887,0.19169812154024868,10.5,False,baja,False,1.0966324047651135,1.0
2025-12-22,9.75,9.764443455389701,0.1937128501385441,10.7,False,sube,True,0.9355565446102982,0.9499999999999993
2025-12-23,9.85,9.841707151916344,0.28314493808895413,10.7,False,baja,False,0.8582928480836554,0.8499999999999996
2025-12-24,9.95,9.976844276648478,0.23118823058903182,10.71,False,sube,True,0.7331557233515227,0.7600000000000016
2025-12-26,10.25,10.292900611548683,0.3115864226967098,11.02,False,sube,True,0.7270993884513164,0.7699999999999996
2025-12-29,10.5,10.62389515515417,0.2109475180506699,11.55,False,sube,True,0.9261048448458311,1.0500000000000007
2025-12-30,10.7,10.704923513072425,0.24772785013541565,11.49,False,sube,True,0.7850764869275757,0.7900000000000009
2025-12-31,10.7,10.691310224675107,0.29046180453151393,11.35,False,baja,False,0.658689775324893,0.6500000000000004
2026-01-02,10.71,10.658127949014307,0.2602128475904468,11.45,False,baja,False,0.7918720509856918,0.7399999999999984
2026-01-05,11.02,11.111059623751789,0.10131434096954628,11.5,False,sube,True,0.3889403762482111,0.4800000000000004
2026-01-06,11.55,11.568688046066091,0.12265768275596223,11.55,False,sube,False,0.018688046066090536,0.0
2026-01-07,11.49,11.565678870212288,0.10978733089752524,11.42,False,sube,False,0.1456788702122882,0.07000000000000028
2026-01-08,11.35,11.399156770142726,0.11713110268116012,11.55,False,sube,True,0.1508432298572746,0.20000000000000107
2026-01-09,11.45,11.513743243506177,0.08662441653199515,11.49,False,sube,True,0.023743243506176626,0.040000000000000924
2026-01-12,11.5,11.552372056348249,0.12232775893062353,11.5,False,sube,False,0.05237205634824882,0.0
2026-01-13,11.55,11.612487940951253,0.11481022128835328,11.45,False,sube,False,0.1624879409512534,0.10000000000000142
2026-01-14,11.42,11.475037267338484,0.1248471190128484,11.4,False,sube,False,0.07503726733848382,0.019999999999999574
2026-01-15,11.55,11.594006295995788,0.11797420199960484,11.39,False,sube,False,0.20400629599578757,0.16000000000000014
2026-01-16,11.49,11.602064919630067,0.1324394054338338,11.35,False,sube,False,0.25206491963006705,0.14000000000000057
2026-01-19,11.5,11.532011844464577,0.1634199525788418,11.35,False,sube,False,0.18201184446457752,0.15000000000000036
2026-01-20,11.45,11.579580130912364,0.1301324476115404,11.38,False,sube,False,0.19958013091236282,0.06999999999999851
2026-01-21,11.4,11.450979503402488,0.12998507475480459,11.48,False,sube,True,0.02902049659751249,0.08000000000000007
2026-01-22,11.39,11.448458314230667,0.11472227224148845,11.54,False,sube,True,0.0915416857693323,0.14999999999999858
2026-01-23,11.35,11.454006683332844,0.1300940071046348,11.49,False,sube,True,0.035993316667155995,0.14000000000000057
2026-01-26,11.35,11.391876117791979,0.09229350977577155,11.6,False,sube,True,0.20812388220802092,0.25
2026-01-27,11.38,11.415896784341895,0.09272059721872061,11.45,False,sube,True,0.0341032156581047,0.06999999999999851
2026-01-28,11.48,11.517207551379688,0.07970321155153215,11.4,False,sube,False,0.1172075513796873,0.08000000000000007
2026-01-29,11.54,11.573653499730861,0.06965516291558771,11.35,False,sube,False,0.22365349973086168,0.1899999999999995
2026-01-30,11.49,11.537027514902876,0.07865844649262854,11.7,False,sube,True,0.16297248509712325,0.20999999999999908
2026-02-02,11.6,11.643432585368863,0.07433883203193581,11.73,False,sube,True,0.08656741463113704,0.13000000000000078
2026-02-03,11.45,11.482460808036848,0.07781869998201785,11.5,False,sube,True,0.017539191963152234,0.05000000000000071
2026-02-04,11.4,11.416746892763769,0.08839432234875844,11.45,False,sube,True,0.03325310723623076,0.049999999999998934
2026-02-05,11.35,11.367097835680468,0.09419680460356084,11.5,False,sube,True,0.13290216431953183,0.15000000000000036
2026-02-06,11.7,11.744539253055118,0.06502713534049676,11.5,False,sube,False,0.2445392530551178,0.1999999999999993
2026-02-09,11.73,11.77190783008002,0.08523358896374766,11.5,False,sube,False,0.2719078300800195,0.23000000000000043
2026-02-10,11.5,11.556529752793722,0.07322050862945595,11.4,False,sube,False,0.1565297527937215,0.09999999999999964
2026-02-11,11.45,11.461643049957928,0.12123163186945085,11.6,False,sube,True,0.1383569500420716,0.15000000000000036
2026-02-12,11.5,11.547816758332774,0.09143372176215081,11.42,False,sube,False,0.12781675833277362,0.08000000000000007
2026-02-13,11.5,11.558360724919474,0.09482112755998884,11.66,False,sube,True,0.10163927508052595,0.16000000000000014
2026-02-16,11.5,11.544448625529185,0.0594023405993358,11.64,False,sube,True,0.09555137447081563,0.14000000000000057
2026-02-17,11.4,11.45614556622226,0.048755536992104,11.57,True,sube,True,0.11385443377774074,0.16999999999999993
2026-02-18,11.6,11.666622107466683,0.0484896706324065,11.6,True,sube,False,0.06662210746668329,0.0
2026-02-19,11.42,11.48570025106892,0.04513420315459449,11.7,True,sube,True,0.2142997489310794,0.27999999999999936
2026-02-20,11.66,11.711615572487936,0.05393177501857238,11.7,False,sube,True,0.011615572487936987,0.03999999999999915
2026-02-23,11.64,11.694083536663094,0.058435225063004026,11.69,False,sube,True,0.004083536663094023,0.049999999999998934
2026-02-24,11.57,11.629743999252096,0.06181210907176116,11.64,False,sube,True,0.010256000747904892,0.07000000000000028
2026-02-25,11.6,11.694673882788047,0.05530780879315067,11.61,True,sube,True,0.08467388278804755,0.009999999999999787
2026-02-26,11.7,11.76085897361394,0.04814883322920771,11.45,True,sube,False,0.3108589736139411,0.25
2026-02-27,11.7,11.769585190946236,0.05990305419545727,11.35,True,sube,False,0.41958519094623625,0.34999999999999964
2026-03-02,11.69,11.766405630866066,0.04165148343425251,11.55,True,sube,False,0.21640563086606512,0.1399999999999988
2026-03-03,11.64,11.710677166553216,0.049922928172163594,11.64,True,sube,False,0.07067716655321554,0.0
2026-03-04,11.61,11.668845548466779,0.07515723358839743,11.67,False,sube,True,0.0011544515332211347,0.0600000000000005
2026-03-05,11.45,11.519267819430679,0.05859700369182974,11.73,True,sube,True,0.21073218056932141,0.28000000000000114
2026-03-06,11.35,11.449823999051004,0.06732404980808404,11.7,True,sube,True,0.2501760009489953,0.34999999999999964
2026-03-09,11.55,11.63752291629091,0.06897345797158927,11.75,True,sube,True,0.1124770837090896,0.1999999999999993
2026-03-10,11.64,11.715306226341054,0.06067400410305801,11.85,True,sube,True,0.1346937736589453,0.20999999999999908
2026-03-11,11.67,11.74070687469095,0.044718112167903,11.85,True,sube,True,0.10929312530904944,0.17999999999999972
2026-03-12,11.73,11.801753689106555,0.05149531970266352,11.55,True,sube,False,0.25175368910655394,0.17999999999999972
2026-03-13,11.7,11.771104766335338,0.06712456904351782,11.73,True,sube,True,0.04110476633533722,0.030000000000001137
2026-03-16,11.75,11.813155982261524,0.07845854380168049,11.55,False,sube,False,0.26315598226152304,0.1999999999999993
2026-03-17,11.85,11.907491775075906,0.06581066016107862,11.56,False,sube,False,0.34749177507590545,0.28999999999999915
2026-03-18,11.85,11.925947102373467,0.05469230485148735,11.7,True,sube,False,0.2259471023734676,0.15000000000000036
