date,hoy_close,pred_close,pred_std_price,real_close,senal_confiable,direccion_pred,direccion_correcta,err_model,err_baseline
2026-01-14,11.42,11.433670987300575,0.0,11.55,,sube,True,0.11632901269942586,0.13000000000000078
2026-01-15,11.55,11.562952838465574,0.0,11.49,,sube,False,0.07295283846557332,0.0600000000000005
2026-01-16,11.49,11.50335580829531,0.0,11.5,,sube,True,0.0033558082953106805,0.009999999999999787
2026-01-19,11.5,11.513067512027918,0.0,11.45,,sube,False,0.06306751202791894,0.05000000000000071
2026-01-20,11.45,11.463163801655172,0.0,11.4,,sube,False,0.06316380165517188,0.049999999999998934
2026-01-21,11.4,11.4134858520329,0.0,11.39,,sube,False,0.023485852032900212,0.009999999999999787
2026-01-22,11.39,11.403177845776082,0.0,11.35,,sube,False,0.05317784577608187,0.040000000000000924
2026-01-23,11.35,11.363233751021324,0.0,11.35,,sube,False,0.013233751021324736,0.0
2026-01-26,11.35,11.366777420267463,0.0,11.38,,sube,True,0.013222579732538264,0.030000000000001137
2026-01-27,11.38,11.396402870193125,0.0,11.48,,sube,True,0.08359712980687561,0.09999999999999964
2026-01-28,11.48,11.495620859786868,0.0,11.54,,sube,True,0.04437914021313105,0.05999999999999872
2026-01-29,11.54,11.555250860489904,0.0,11.49,,sube,False,0.06525086048990403,0.049999999999998934
2026-01-30,11.49,11.505797616802157,0.0,11.6,,sube,True,0.09420238319784247,0.10999999999999943
2026-02-02,11.6,11.615185974240303,0.0,11.45,,sube,False,0.16518597424030368,0.15000000000000036
2026-02-03,11.45,11.4665412921831,0.0,11.4,,sube,False,0.0665412921830999,0.049999999999998934
2026-02-04,11.4,11.416906228363516,0.0,11.35,,sube,False,0.06690622836351601,0.05000000000000071
2026-02-05,11.35,11.367144646905361,0.0,11.7,,sube,True,0.3328553530946383,0.34999999999999964
2026-02-06,11.7,11.714567882232368,0.0,11.73,,sube,True,0.015432117767632647,0.030000000000001137
2026-02-09,11.73,11.744477861225606,0.0,11.5,,sube,False,0.24447786122560622,0.23000000000000043
2026-02-10,11.5,11.516439999714493,0.0,11.45,,sube,False,0.06643999971449333,0.05000000000000071
2026-02-11,11.45,11.466931212432682,0.0,11.5,,sube,True,0.033068787567318125,0.05000000000000071
2026-02-12,11.5,11.516771543435752,0.0,11.5,,sube,False,0.016771543435751823,0.0
2026-02-13,11.5,11.516554763689637,0.0,11.5,,sube,False,0.016554763689637042,0.0
2026-02-16,11.5,11.523489636071027,0.0,11.4,,sube,False,0.12348963607102625,0.09999999999999964
2026-02-17,11.4,11.423945135734977,0.0,11.6,,sube,True,0.17605486426502281,0.1999999999999993
2026-02-18,11.6,11.622930101417005,0.0,11.42,,sube,False,0.20293010141700485,0.17999999999999972
2026-02-19,11.42,11.443519894219936,0.0,11.66,,sube,True,0.2164801057800645,0.2400000000000002
2026-02-20,11.66,11.682314510829746,0.0,11.64,,sube,False,0.0423145108297458,0.019999999999999574
2026-02-23,11.64,11.662547986805441,0.0,11.57,,sube,False,0.09254798680544063,0.07000000000000028
