date,hoy_close,pred_close,pred_std_price,real_close,senal_confiable,direccion_pred,direccion_correcta,err_model,err_baseline
2026-03-17,286.89,288.2781771348882,3.868373061120508,292.4,False,sube,True,4.121822865111767,5.509999999999991
2026-03-18,287.74,287.9005409677839,3.685950533039886,295.42,False,sube,True,7.519459032216105,7.680000000000007
2026-03-19,287.97,288.6122070693364,3.037570054046796,291.66,False,sube,True,3.0477929306636042,3.6899999999999977
2026-03-20,286.56,287.8890968106501,2.7238527889922466,282.84,False,sube,False,5.049096810650099,3.7200000000000273
2026-03-23,289.91,290.0348437018542,3.7797413655184187,283.77,False,sube,False,6.264843701854204,6.140000000000043
2026-03-24,292.4,293.8192453596182,1.8048452175408443,294.16,False,sube,True,0.34075464038181735,1.7600000000000477
2026-03-25,295.42,296.4058210291574,3.325914570670591,295.38,False,sube,False,1.0258210291573846,0.040000000000020464
2026-03-26,291.66,292.7745416384377,2.8426841567270458,294.6,False,sube,True,1.825458361562312,2.9399999999999977
2026-03-27,282.84,283.1932370309648,3.12696607593449,295.45,False,sube,True,12.256762969035208,12.610000000000014
2026-03-30,283.77,285.1445710781868,1.9946266476344476,297.4,False,sube,True,12.255428921813177,13.629999999999995
2026-03-31,294.16,293.7776064449596,2.4649491245113495,307.97,False,baja,False,14.19239355504044,13.810000000000002
2026-04-01,295.38,296.0708803635789,2.960380703136309,310.33,False,sube,True,14.259119636421076,14.949999999999989
2026-04-02,294.6,295.15170061114713,3.29929739940917,309.87,False,sube,True,14.71829938885287,15.269999999999982
2026-04-06,295.45,296.75095465768123,2.7648602707870396,313.68,False,sube,True,16.929045342318773,18.230000000000018
2026-04-07,297.4,298.2175818666629,3.3642357667721967,311.12,False,sube,True,12.902418133337108,13.720000000000027
2026-04-08,307.97,308.8565632972028,2.5354491127468464,305.93,False,sube,False,2.92656329720279,2.0400000000000205
2026-04-09,310.33,311.4416285458021,3.6739114107750197,309.95,False,sube,False,1.4916285458020866,0.37999999999999545
2026-04-10,309.87,310.3826182352146,2.6605012836120636,310.29,False,sube,True,0.09261823521455881,0.4200000000000159
2026-04-13,313.68,313.9259847967618,3.5191732265055293,316.99,False,sube,True,3.0640152032382275,3.3100000000000023
2026-04-14,311.12,312.4420546517428,4.302029770370552,313.0,False,sube,True,0.5579453482571921,1.8799999999999955
2026-04-15,305.93,307.0963650582358,3.8825625229627008,313.02,False,sube,True,5.923634941764192,7.089999999999975
2026-04-16,309.95,310.44137645403856,3.8625893529876976,311.69,False,sube,True,1.2486235459614363,1.740000000000009
2026-04-17,310.29,310.3633751513431,3.7307130463049134,308.28,False,sube,False,2.083375151343148,2.0100000000000477
2026-04-20,316.99,317.2626630944607,3.896087558455747,311.63,False,sube,False,5.6326630944607246,5.360000000000014
2026-04-21,313.0,315.0358282919042,4.34777056884019,311.45,False,sube,False,3.5858282919041926,1.5500000000000114
2026-04-22,313.02,314.5871008053515,3.9738335696421245,309.25,False,sube,False,5.337100805351497,3.769999999999982
2026-04-23,311.69,313.2888065804635,4.304654437992724,313.23,False,sube,True,0.058806580463453884,1.5400000000000205
2026-04-24,308.28,309.5860365753155,4.142314681392122,312.47,False,sube,True,2.8839634246845094,4.190000000000055
2026-04-27,311.63,312.1702548905718,3.5189236077666237,307.65,False,sube,False,4.5202548905718345,3.980000000000018
2026-04-28,311.45,312.8955948200263,3.786475040763662,309.4,False,sube,False,3.4955948200263265,2.0500000000000114
2026-04-29,309.25,309.26973783319056,2.9428872016630976,314.9,False,sube,True,5.630262166809416,5.649999999999977
2026-04-30,313.23,313.8949464318436,5.4538500795885625,306.27,False,sube,False,7.624946431843625,6.960000000000036
2026-05-01,312.47,311.2832933743857,5.220824693925692,302.1,False,baja,True,9.183293374385698,10.370000000000005
2026-05-04,307.65,307.71251970648734,4.215173461828385,300.0,False,sube,False,7.712519706487342,7.649999999999977
2026-05-05,309.4,307.83436373820524,5.5434312178939535,304.88,False,baja,True,2.9543637382052452,4.519999999999982
2026-05-06,314.9,314.7014132656145,4.864820126630377,300.25,False,baja,True,14.45141326561452,14.649999999999977
2026-05-07,306.27,306.8571685628034,5.076675116308024,299.91,False,sube,False,6.94716856280337,6.359999999999957
2026-05-08,302.1,301.04945934763185,5.525008201263802,297.81,False,baja,True,3.2394593476318505,4.2900000000000205
2026-05-11,300.0,299.7429618717835,5.408514387160551,300.73,False,baja,False,0.9870381282165113,0.7300000000000182
2026-05-12,304.88,304.6993380935851,6.2438619236275485,295.7,False,baja,True,8.999338093585095,9.180000000000007
2026-05-13,300.25,300.11502188714513,5.679167175665498,301.98,False,baja,False,1.8649781128548852,1.7300000000000182
2026-05-14,299.91,300.76163227492947,6.285784237124062,303.0,False,sube,True,2.238367725070532,3.089999999999975
2026-05-15,297.81,298.1075486176601,4.646572065427904,306.38,False,sube,True,8.27245138233991,8.569999999999993
2026-05-18,300.73,302.56800059054984,5.507573171406989,306.74,False,sube,True,4.171999409450166,6.009999999999991
2026-05-19,295.7,296.29690257925074,4.326745696384478,299.28,False,sube,True,2.983097420749232,3.579999999999984
2026-05-20,301.98,303.91292414671744,5.036125181466332,296.73,False,sube,False,7.182924146717426,5.25
2026-05-21,303.0,303.10200431650213,3.131770712248965,299.31,False,sube,False,3.7920043165021298,3.6899999999999977
2026-05-22,306.38,306.01302390907193,4.1072020824626065,296.58,False,baja,True,9.433023909071949,9.800000000000011
2026-05-26,306.74,306.42438457060143,4.114642136786131,300.96,False,baja,True,5.464384570601453,5.78000000000003
2026-05-27,299.28,300.06813806471877,3.8362317642383346,300.85,False,sube,True,0.7818619352812561,1.57000000000005
2026-05-28,296.73,297.1921724381624,2.942834236342435,310.89,False,sube,True,13.697827561837585,14.159999999999968
2026-05-29,299.31,299.7660866703792,3.8598498397693106,312.37,False,sube,True,12.60391332962081,13.060000000000002
2026-06-01,296.58,298.9959575139358,3.9417793246731208,311.11,False,sube,True,12.114042486064193,14.53000000000003
2026-06-02,300.96,300.6842892200267,2.7293567248619865,312.7,False,baja,False,12.01571077997329,11.740000000000009
2026-06-03,300.85,300.3443105857727,3.8420440526679727,309.14,False,baja,False,8.795689414227297,8.289999999999964
2026-06-04,310.89,310.9257685118244,3.2885902762972137,313.49,False,sube,True,2.564231488175608,2.6000000000000227
2026-06-05,312.37,311.846786570244,2.8930887876637144,320.72,False,baja,False,8.87321342975605,8.350000000000023
2026-06-08,311.11,311.6733196817106,4.013610787652453,319.4,False,sube,True,7.726680318289368,8.289999999999964
2026-06-09,312.7,312.21163211383157,3.8361203273013302,331.14,False,baja,False,18.928367886168417,18.439999999999998
2026-06-10,309.14,308.72417785480155,3.4072415095009205,333.46,False,baja,False,24.735822145198426,24.319999999999993
2026-06-11,313.49,313.5970910193696,3.3060635880194695,325.22,False,sube,True,11.622908980630427,11.730000000000018
2026-06-12,320.72,322.93442682871597,3.4604614307731367,331.48,False,sube,True,8.545573171284047,10.759999999999991
2026-06-15,319.4,320.16201757444065,4.781774699129187,334.14,False,sube,True,13.977982425559333,14.740000000000009
2026-06-16,331.14,332.17900725714395,5.077283955290909,333.45,False,sube,True,1.2709927428560377,2.3100000000000023
2026-06-17,333.46,334.907817265857,4.9255603368208085,335.12,False,sube,True,0.21218273414302757,1.660000000000025
2026-06-18,325.22,326.1973819754692,4.625960689559577,329.05,False,sube,True,2.852618024530784,3.829999999999984
2026-06-22,331.48,332.4239554173965,4.684758488386876,329.39,False,sube,False,3.0339554173964984,2.090000000000032
2026-06-23,334.14,334.5564754278539,4.514749248474857,327.33,False,sube,False,7.226475427853927,6.810000000000002
2026-06-24,333.45,335.8528533167578,4.747375034391837,334.07,False,sube,True,1.7828533167577802,0.6200000000000045
2026-06-25,335.12,337.4412526363693,4.871088388785722,334.47,False,sube,False,2.971252636369286,0.6499999999999773
2026-06-26,329.05,331.31922679465265,3.9149398039467656,337.72,False,sube,True,6.400773205347377,8.670000000000016
2026-06-29,329.39,331.7376225487329,4.782290193289498,339.22,False,sube,True,7.482377451267155,9.830000000000041
2026-06-30,327.33,330.05651914713906,3.7509835562482294,330.62,False,sube,True,0.5634808528609483,3.2900000000000205
2026-07-01,334.07,334.45926957458494,4.196074744053135,335.47,False,sube,True,1.0107304254150904,1.400000000000034
2026-07-02,334.47,336.8624296367728,3.965934919547294,336.47,False,sube,True,0.39242963677276066,2.0
2026-07-06,337.72,338.2264802231733,4.352497592605687,334.53,False,sube,False,3.696480223173353,3.1900000000000546
2026-07-07,339.22,338.6465954054194,10.470130071602796,342.89,False,baja,False,4.243404594580568,3.669999999999959
2026-07-08,330.62,333.5681581419706,10.008361603505875,346.91,False,sube,True,13.341841858029397,16.29000000000002
2026-07-09,335.47,336.8947926727403,9.088307262584578,343.15,False,sube,True,6.2552073272596544,7.67999999999995
2026-07-10,336.47,338.57799189293763,11.755417727492784,341.1,False,sube,True,2.5220081070623905,4.6299999999999955
2026-07-13,334.53,337.6243354681134,7.371667616162426,338.87,False,sube,True,1.2456645318866322,4.340000000000032
2026-07-14,342.89,340.7877120960364,12.164621073007595,345.23,False,baja,False,4.442287903963631,2.340000000000032
2026-07-15,346.91,348.6595466806227,11.753282545879472,348.21,False,sube,True,0.4495466806227455,1.2999999999999545
2026-07-16,343.15,345.18256284482777,10.28374566603452,349.9,False,sube,True,4.717437155172206,6.75
2026-07-17,341.1,340.9058600375778,8.99725983534006,353.21,False,baja,False,12.304139962422198,12.109999999999957
2026-07-20,338.87,340.5572786340071,10.265603551268555,356.2,False,sube,True,15.642721365992884,17.329999999999984
2026-07-21,345.23,346.0024082779256,10.767213463597045,357.38,False,sube,True,11.377591722074385,12.149999999999977
